user_screen_name,created_at,text,Country,State,created_month,discourage,topic,topic_id,final_stance,stance_cumulative_sum,topic_frequency
U_c3NhbXBsZXJu,2020-10-07 20:43:14+00:00,"RT @samstein: NEW— White House quietly told vets groups it may have exposed Gold Star family members with COVID

https://t.co/7XZUpgoAKJ

W…",United States,California,October 2020,True,335_disban_acknowledged1_suspicious_white,335,U,4.0,1
U_QnV0dGxlclN1ZQ==,2020-10-07 21:31:00+00:00,RT @john_sipher: Let’s not lose sight of the real Trump story: his tax returns https://t.co/UiS8QuFtJP,United States,Nevada,October 2020,True,3466_itselfvote_officea_patently_systemat,3466,U,4.0,1
U_TXJUQWNoaWxsZXM=,2020-10-07 23:01:38+00:00,"RT @BcraigV: trump: dOn’T bE aFrAiD oF cOvId. 

Also trump: https://t.co/yEK9f0XFlw",United States,Virginia,October 2020,True,316_afraid_4thbesa_afraiddr_presidency,316,U,3.0,1
U_RGlhbmVFdWdlbmlv,2020-10-07 23:02:16+00:00,RT @ddale8: There is no cure for Covid-19.,United States,Florida,October 2020,True,462_cure_sza_whyhcq_narrativecc,462,A,4.0,1
U_YmV4eG1vZGQ=,2020-10-07 23:51:57+00:00,"RT @aviornery: Impact of COVID-19 pandemic response on uptake of routine immunizations in Sindh, Pakistan: An analysis of provincial electr…",United States,Maryland,October 2020,True,-1_them_they_our_you,-1,U,4.0,257
U_bWFnbGF2aW4y,2020-10-07 23:59:50+00:00,"RT @BeschlossDC: In 1967, Robert Kennedy (in Washington DC) had a virtual TV debate on CBS with Ronald Reagan (in Sacramento).  In the mids…",United States,USA,October 2020,True,-1_them_they_our_you,-1,U,3.0,257
U_TE9ZQUxGQU4x,2020-10-08 00:14:47+00:00,"RT @TwitterMoments: “Our current leaders have undercut trust in science and in government, causing damage that will certainly outlast them.…",United States,Connecticut,October 2020,True,18_science_scientists_pandemicmode_antiscience,18,F,5.0,1
U_anVzdGpvMg==,2020-10-08 04:44:13+00:00,RT @maddow: “White House coronavirus outbreak may have exposed thousands” https://t.co/E54mBt3gfQ,United States,Illinois,October 2020,True,3032_atennis_coronaviruscrickets_houseis_administrati,3032,U,2.0,1
U_VGVyYW0zMjNUZXJl,2020-10-08 06:54:45+00:00,RT @girobillard: Well said Sir. 👍👊 https://t.co/GFSNhdlr6d,United States,USA,October 2020,True,967_quotable_well_logical_said,967,U,4.0,1
U_Y2luZHljZWVtZXJzb24=,2020-10-08 07:01:57+00:00,RT @lesleyabravanel: @KellyannePolls Pence caused an HIV outbreak. https://t.co/sXS2g6YWk3,United States,Minnesota,October 2020,True,-1_them_they_our_you,-1,F,3.0,257
U_TVVSVFdJVE5FU1NPTkU=,2020-10-08 07:39:55+00:00,RT @BidenHarrisNov3: Remember Pence was responsible for an HIV epidemic in Indiana,United States,Florida,October 2020,True,1385_hiv_indiana_indianas_pence,1385,F,5.0,1
U_SnVsaWV0X25vdFJvbWVv,2020-10-08 07:43:36+00:00,RT @akuma_river: @StellaBeat @usatgraphics @USATODAY They also need to do it for the Gold Stars Event that happened indoors the very next d…,United States,California,October 2020,True,-1_them_they_our_you,-1,U,2.0,257
U_cG9va29vXzIwMDA=,2020-10-08 08:50:44+00:00,"RT @joncoopertweets: If, God forbid, Joe Biden ends up catching Covid-19 from Trump — or Kamala Harris catches it from Pence — you just kno…",United States,California,October 2020,True,-1_them_they_our_you,-1,U,0.0,257
U_S2F0ZTE3S2F6b28=,2020-10-08 09:44:57+00:00,"RT @Zohreen: The 65-year-old bus driver and grandfather held this sign for hours today and yesterday:

“210,000 DEAD

COVID-19

Trump FAILE…",United States,Michigan,October 2020,True,518_every80seconds_04092020_09092020_29082020,518,F,4.0,1
U_QXZvbmFu,2020-10-08 11:57:53+00:00,"RT @CahnEmily: These people are super spreading Covid, ruining their hard work put in by the people in this city that actually care about o…",United States,Ohio,October 2020,True,-1_them_they_our_you,-1,F,4.0,257
U_YmlnZm9ya2dpcmw=,2020-10-08 14:17:29+00:00,"RT @jasonbaum: The tragic truth is obvious. If @realDonaldTrump had invested in companies producing masks last December,  the pandemic woul…",United States,USA,October 2020,True,32_uteruses_creatures_refuse_masks,32,U,0.0,2
U_Q2FycmllU3dlZXQyMDE3,2020-10-08 14:38:16+00:00,"RT @CBSNews: Kamala Harris addresses COVID-19 in first #VPdebate question: ""The American people have witnessed what is the greatest failure…",United States,Michigan,October 2020,True,91_kamala_harris_kamalas_plexi,91,U,1.0,1
U_bWFyeV9zd2lsbGluZw==,2020-10-08 14:45:46+00:00,RT @Grismcdonald: @henrymcmaster @henrymcmaster Can you meet me for a beer a Pavlov’s to discuss some issues?  Have a few. UofSC is about t…,United States,South Carolina,October 2020,True,1474_brewing_anythingor_lotl_aco,1474,U,5.0,1
U_Z2xvYmFsaXNzdWVzd2Vi,2020-10-08 15:07:04+00:00,Trump's disturbing COVID cover-up is now being exposed https://t.co/QpzTQFLAmf https://t.co/2UJCBIaaBE,United States,Oregon,October 2020,True,-1_them_they_our_you,-1,U,2.0,257
U_ZF9zX3RoYWt1cg==,2020-10-08 16:29:39+00:00,RT @DylanMohanGray: wondering what percentage of the legions of people (rightfully) expressing outrage that #VijayMallya didn't pay #kingfi…,United States,Florida,October 2020,True,11_india_indias_indian_modi,11,U,0.0,1
U_VGltb3RoeTc3NDkwNzAw,2020-10-08 16:57:57+00:00,RT @brycetache: Trump is blaming Gold Star families for giving him Coronavirus. He’s calling Kamala a monster. He’s refusing to debate. One…,United States,USA,October 2020,True,3317_gold_star_coviddefend_goldsticker,3317,U,3.0,2
U_a2FrMDg5,2020-10-08 17:08:34+00:00,RT @GeorgeTakei: Only Trump could think that accusing Gold Star families of giving him Covid-19 is a thing he should say when he’s starting…,United States,Wisconsin,October 2020,True,3317_gold_star_coviddefend_goldsticker,3317,U,4.0,2
U_bWlzc2I2Mg==,2020-10-08 18:46:22+00:00,"RT @GovSisolak: Glad I have your attention, Mr. President. Get a #COVID19 stimulus package passed and signed. Americans are hurting and the…",United States,Colorado,October 2020,True,-1_them_they_our_you,-1,U,4.0,257
U_bmljb2xlX2JlcnRyYW5k,2020-10-08 20:33:06+00:00,RT @donwinslow: The White House and Donald Trump are deliberately blocking the @CDCgov from being able to CONTACT TRACE this SUPER-SPREADER…,United States,Virginia,October 2020,True,-1_them_they_our_you,-1,F,2.0,257
U_YmlrZXJiZA==,2020-10-08 20:37:44+00:00,RT @PJMedia_com: Lawsuit Forces Northam to Lift Onerous COVID Restrictions on Church Services https://t.co/0uC9gcF3Mw,United States,New Jersey,October 2020,True,5_church_pastor_churches_worship,5,U,1.0,2
U_dGlnZXJiZWF0,2020-10-08 20:39:39+00:00,Not any more. Looks like someone took the photos down or made them private for @MarkMeadows https://t.co/oaFCDLsLaa,United States,California,October 2020,True,-1_them_they_our_you,-1,U,1.0,257
U_SGVsZW41MDQ=,2020-10-08 23:04:54+00:00,RT @Lynne22052094: @mindys4Biden @STeampelosi FL is going to be his downfall because of the crooked plans that he cooked up with DeSantis.…,United States,California,October 2020,True,-1_them_they_our_you,-1,U,1.0,257
U_QnJlbmRhSGF6ZWxodXIx,2020-10-08 23:27:20+00:00,RT @Blockhe99669124: @MarkNorberg2 @GreenPartyofNJ My line in the sand was when they declined to push for Medicare for All during the pande…,United States,Florida,October 2020,True,68_medicare_medicareforall_medicineno_socialized,68,F,2.0,1
U_QmV0dGVydzA1NzU5NzAz,2020-10-09 00:07:00+00:00,"RT @tomiahonen: LOL RT @PalmerReport

Joe Biden is campaigning with Cindy McCain

Donald Trump is campaigning with coronavirus",United States,Missouri,October 2020,True,-1_them_they_our_you,-1,U,4.0,257
U_c2hhcmVpdGFyaWUxMA==,2020-10-09 01:48:21+00:00,"RT @AlexandraChalup: If reports confirm Mike Pence has COVID-19 and knew this at last night’s debate, he and Trump both need to be removed…",United States,Iowa,October 2020,True,-1_them_they_our_you,-1,U,3.0,257
U_c2FsbHlhZ2FsZQ==,2020-10-09 02:28:26+00:00,"RT @atdavidhoffman: Trumps Regeneron treatment cost $1.5 million. Paid for by the government. 
He paid $750 in taxes.

I had Covid and was…",United States,Texas,October 2020,True,2518_taxesi_750_regeneron_paid,2518,U,6.0,1
U_U2FudGFudW1hbGJ1bQ==,2020-10-09 09:01:52+00:00,"RT @holysmoke: A little break from Twitter rants to ask you to support the wonderful @TeamDomenica, which finds work for young people for l…",United States,New York,October 2020,True,-1_them_they_our_you,-1,U,0.0,257
U_emVlc2hhbl9zaGFoX2Rj,2020-10-09 10:26:46+00:00,"RT @wallerABC7: TODAY: enforcement begins for New York’s COVID cluster zones. Fines, possible arrests for violating orders #abc7NY https://…",United States,District of Columbia,October 2020,True,-1_them_they_our_you,-1,U,3.0,257
U_RGlhbmVFdWdlbmlv,2020-10-09 11:56:37+00:00,Delusional man has the nuclear codes. https://t.co/oBujEhAsBg,United States,Florida,October 2020,True,-1_them_they_our_you,-1,U,5.0,257
U_ZGlhbmVyb2NrczUy,2020-10-09 13:44:03+00:00,"Instead of fighting corruption, Trump has abandoned any pretense of draining the swamp. He’s just filling it with bigger reptiles. Even the worst pandemic in 100 years didn’t slow down Trump’s relentless self-dealing, emoluments and ethics abuses.",United States,Nevada,October 2020,True,3037_swamp_drain_draining_byedon2020,3037,U,6.0,1
U_Y2xhdWRlODU5,2020-10-09 13:59:59+00:00,RT @BillPascrell: Mcconnell republicans are going to risk their lives and the lives of their colleagues to install this radical extremist o…,United States,Tennessee,October 2020,True,-1_them_they_our_you,-1,U,1.0,257
U_X1l2b25uZUJ1cnRvbg==,2020-10-09 14:47:08+00:00,"RT @JHoganGidley: Months ago Nancy Pelosi was talking about gourmet ice cream in her $24K fridge.

Last week Nancy Pelosi was talking about…",United States,Tennessee,October 2020,True,-1_them_they_our_you,-1,U,-2.0,257
U_RmlnaHRraWRzY2FuY2Vy,2020-10-09 14:53:21+00:00,RT @EricBoehlert: she also didn’t include that she’s had Covid or that she signed newspaper ad calling for outlawing abortion,United States,USA,October 2020,True,-1_them_they_our_you,-1,U,2.0,257
U_TGF1cmVuRG93blNvdXRo,2020-10-09 16:56:12+00:00,RT @IntelOperator: “China joining COVAX serves a dual purpose of filling the leadership vacuum left by the United States in terms of global…,United States,Georgia,October 2020,True,39_china_sohow_influence_chinas,39,U,4.0,1
U_R29kZXNzb2ZDaGFvczcx,2020-10-09 18:11:15+00:00,"RT @NormOrnstein: Robert Redfield intervened to ""clear"" Pence for the debate. He had no business doing so. If Pence does have Covid-- and t…",United States,Arizona,October 2020,True,-1_them_they_our_you,-1,U,3.0,257
U_bmV0YmFja2Vy,2020-10-09 19:19:28+00:00,"Dr. Anthony Fauci has called the growing number of people around the White House testing positive for Covid-19 a ""superspreader event"" https://t.co/MRsUEso4gp",United States,California,October 2020,True,-1_them_they_our_you,-1,F,3.0,257
U_QmFyYmlld2l0aGF0dWRl,2020-10-09 19:39:19+00:00,"RT @Noahpinion: OK, folks. First we elect Biden. Then we get a COVID vaccine. Then we drop the Medicare age to 0. Then we switch to 100% gr…",United States,California,October 2020,True,4604_medicare_prong_suppomedicareforall_plan1,4604,F,3.0,1
U_SW5mZWN0aW91c0R6,2020-10-09 20:26:03+00:00,"RT @Cleavon_MD: @realDonaldTrump Bernard Atta, 61, of Ohio, died of COVID-19 on May 17th. He was a nurse at the Correctional Reception Cent…",United States,New York,October 2020,True,-1_them_they_our_you,-1,U,3.0,257
U_Y3JhaWdtYXRzdWRh,2020-10-09 22:59:37+00:00,"RT @latimes: Coronavirus could worsen in winter, remain major threat through 2021, Fauci says https://t.co/0UbLXv4WpS",United States,California,October 2020,True,-1_them_they_our_you,-1,U,3.0,257
U_SHVtcGhyZXlQVA==,2020-10-09 23:35:10+00:00,RT @justin_hart: One of the few shining lights among elected officials during this pandemic has been @RepAndyBiggsAZ - Here's Rep Biggs tak…,United States,Nebraska,October 2020,True,6440_volunteered_speci_polls_biggs,6440,F,0.0,1
U_TmV3c0F0MjA=,2020-10-10 02:10:31+00:00,RT @ultrascanhumint: New Hints That Pandemic Exodus From Manhattan May Be Slowing Down: The latest report on apartment rents in New York ap…,United States,New York,October 2020,True,1761_manhattan_inhabitable_covidsustainable_skyrocketingthere,1761,U,5.0,1
U_TWFyeUFsaWNlQmlzaG8y,2020-10-10 02:28:12+00:00,"RT @kylegriffin1: Senate Democrats charge that the White House has been ""secretive"" in providing info about the White House outbreak, deman…",United States,Ohio,October 2020,True,-1_them_they_our_you,-1,U,8.0,257
U_Y2luZHljZWVtZXJzb24=,2020-10-10 03:06:57+00:00,"RT @kaitlancollins: As of 8 p.m., the White House has declined to say whether President Trump was tested for coronavirus today, despite how…",United States,Minnesota,October 2020,True,193_problemspence_obamaera_administra_posin,193,U,4.0,1
U_dGRwb3Bjb3Ju,2020-10-10 03:25:53+00:00,RT @OliviaTroye: 1)Every single White House staffer &amp; Undecided Voter should watch this video &amp; process it. Reminder: Crede Bailey-head of…,United States,New York,October 2020,True,-1_them_they_our_you,-1,U,0.0,257
U_VGltb3RoeTc3NDkwNzAw,2020-10-10 03:39:03+00:00,"RT @kylegriffin1: Michigan Lt. Gov. Garlin Gilchrist on  Trump's response to kidnapping plot: ""The president just needs to stop. The fact i…",United States,USA,October 2020,True,5471_kidnap_plotting_basele_kidnapping,5471,U,3.0,1
U_cHVzaGFuZHB1bGxqbG0=,2020-10-10 12:25:05+00:00,"RT @Stand4TruthOnly: My neighbor's on the corner tested positive for COVID19. She works for a school and said there are so many kids sick,…",United States,North Carolina,October 2020,True,4511_berrent_butbutbutkids_immune9_diana,4511,U,6.0,1
U_Y2Fyb2xqZGF2eQ==,2020-10-10 13:23:48+00:00,RT @KBAndersen: Reading ⁦@Olivianuzzi⁩ is always a pleasure. Nobody with such access to people in the Trump bunker write as well or with su…,United States,California,October 2020,True,1011_read_mustread_must_share,1011,U,3.0,1
U_cGhpbGxpcDkyMzIx,2020-10-10 14:05:25+00:00,RT @gtconway3d: The only prominent mental-health professional I know of who has ever disputed that @realDonaldTrump suffers from a Cluster…,United States,Minnesota,October 2020,True,-1_them_they_our_you,-1,U,4.0,257
U_Tkpkb2M=,2020-10-10 14:38:39+00:00,"RT @EricTopol: The ""medical evaluation"" of Trump by Dr. Marc Siegel at Fox News
https://t.co/afcSyZgYJc
videos https://t.co/JGJTzb4IdU
Not…",United States,New York,October 2020,True,-1_them_they_our_you,-1,U,6.0,257
U_bGtqdGV4YXM=,2020-10-10 14:51:55+00:00,RT @RadioFreeTom: An infected Trump calls for a Jonestown rally tomorrow. This is why I said last summer that the GOP has become a death cu…,United States,Texas,October 2020,True,-1_them_they_our_you,-1,U,5.0,257
U_cGhpbGxpcDkyMzIx,2020-10-10 17:42:29+00:00,RT @joanwalsh: What say you @LindseyGrahamSC?,United States,Minnesota,October 2020,True,3006_canalways_somethin_alright_say,3006,U,3.0,1
U_RE1IYXNlbGRlbjM=,2020-10-10 18:58:15+00:00,"RT @burgessev: News w @JakeSherman 

In conference call just now, Senate Republicans just took it to Meadows and Mnuchin over their negotia…",United States,South Carolina,October 2020,True,-1_them_they_our_you,-1,U,2.0,257
U_c2FsbHlhZ2FsZQ==,2020-10-10 20:34:26+00:00,RT @tribelaw: He’s still having a meltdown,United States,Texas,October 2020,True,1283_farmsright_dillusional_bl_abject,1283,U,6.0,1
U_RGFpbHlNYWls,2020-10-10 21:26:45+00:00,"Mom, 42, loses hearing in one ear after mild COVID-19 infection and will need a hearing aid https://t.co/xQEAa1W6Iw",United States,New York,October 2020,True,6146_tinnitus_ear_2nonstop_swishing,6146,U,1.0,1
U_dGRwb3Bjb3Ju,2020-10-10 21:51:55+00:00,RT @ACLU: VICTORY: We just beat the Trump campaign's illegal attempts to make it more difficult for Pennsylvanians to vote by mail — Pennsy…,United States,New York,October 2020,True,1085_pennsy_pennsylvanians_pa_americapennsylvaniaforbiden,1085,F,1.0,1
U_c3NhbXBsZXJu,2020-10-10 23:15:07+00:00,"RT @GloriaSeattleWA: @PhilArballo2020 @joanc524 All day/All night long deserves better! Phil, you are the ONLY candidate that will work for…",United States,California,October 2020,True,-1_them_they_our_you,-1,U,4.0,257
U_YmFubmVyaXRl,2020-10-10 23:32:12+00:00,"RT @tinaissa: I predict so many more will be seeing how reckless &amp; ineffective 
the Trump Administration has been for this Pandemic. 

“I s…",United States,Illinois,October 2020,True,-1_them_they_our_you,-1,U,5.0,257
U_Y2JsYXpibGF6,2020-10-11 00:27:38+00:00,"RT @RBReich: Your reminder that GOP and Trump gave $1.9 trillion in tax cuts to big corporations and rich, but now says US can't afford $2.…",United States,Arizona,October 2020,True,1409_cuts_corporations_trillion_tax,1409,U,6.0,1
U_UGFtVW5wbHVnZ2Vk,2020-10-11 02:32:51+00:00,"RT @LadyVillages: Pence is here in The Villages, FL.  Attendees had to sign a waiver should they get COVID.   A sign flew overhead that sai…",United States,Connecticut,October 2020,True,47_pence_mike_vice_precipitously,47,U,4.0,3
U_QmV2ZXJseUZvbGtlcnM=,2020-10-11 02:34:32+00:00,"RT @scottlincicome: ""Months before travel bans and lockdowns, Americans were transmitting the virus across the country"" https://t.co/I6qcHc…",United States,Illinois,October 2020,True,-1_them_they_our_you,-1,U,2.0,257
U_bmFrZXNoYV9ob3JzZXk=,2020-10-11 03:21:08+00:00,RT @ReallyAmerican1: Ron DeSantis belongs behind bars.,United States,Louisiana,October 2020,True,72_desantis_ron_apology_blip,72,U,3.0,1
U_QXViaW5MZW9uYQ==,2020-10-11 03:31:40+00:00,RT @tribelaw: OMG! It seems Trump is infecting supporters like @LindseyGrahamSC  not just with COVID-19 but with racist foot-in-mouth disea…,United States,Illinois,October 2020,True,3576_interference_wreckage_injustice_schmachtenberger,3576,U,2.0,2
U_QnV0dGxlclN1ZQ==,2020-10-11 03:47:46+00:00,"RT @MollyJongFast: You know, if we could do a real three week lockdown this whole thing could be over in.... three weeks.",United States,Nevada,October 2020,True,5074_tighter_resume_68_phase,5074,F,4.0,1
U_Q2hpcER1dGNo,2020-10-11 04:26:21+00:00,RT @TheRickyDavila: A reminder that several Senate GOPers including Kelly Loeffler and Ron Johnson committed the crime of insider trading s…,United States,New York,October 2020,True,878_loeffler_gopers_insider_kelly,878,U,2.0,1
U_TmV3c2VubQ==,2020-10-11 04:33:38+00:00,"NEW DELHI (AP) - India’s Health Ministry says coronavirus cases have surpassed 7 million with 108,334 deaths. Read more...  #ENMNEWSHEALTH https://t.co/it79NVzd59 https://t.co/mEGQAo162f",United States,USA,October 2020,True,-1_them_they_our_you,-1,U,3.0,257
U_RWlsb253eTI0,2020-10-11 04:41:02+00:00,"RT @jamisonfoser: I mean honestly, who is surprised? https://t.co/3wToJ2cS3W",United States,Oregon,October 2020,True,2370_surprised_sadlyi_birdcage_liner,2370,U,10.0,1
U_QmFyYmlld2l0aGF0dWRl,2020-10-11 05:14:40+00:00,RT @samstein: Have read this 3 times now. Such an oddly phrased note. Never once does it say he’s tested negative for COVID.,United States,California,October 2020,True,188_rahm_lebeouf_shia_jimmie,188,U,3.0,1
U_Tkpkb2M=,2020-10-11 06:37:41+00:00,"RT @ericgarland: So, like his inauguration, but fewer Russian oligarchs. https://t.co/rui8vk66Vm",United States,New York,October 2020,True,669_putin_antagonizes_putins_seeks,669,U,6.0,1
U_RGFpbHlNYWls,2020-10-11 08:35:05+00:00,Donald Trump falsely told Fox News that he had only 'just' found out that Hope Hicks had tested positive for COVID https://t.co/DKA8gEpB49,United States,New York,October 2020,True,323_hicks_traveled_hope_kaitlan,323,U,1.0,1
U_c2FsbHlhZ2FsZQ==,2020-10-11 12:54:16+00:00,"RT @jameshohmann: Almost 2 in 3 voters say Trump did not take appropriate precautions to reduce the chances of catching the coronavirus, an…",United States,Texas,October 2020,True,-1_them_they_our_you,-1,U,6.0,257
U_anVzdGpvMg==,2020-10-11 14:44:38+00:00,"RT @GeorgeTakei: Press, don’t play false equalizer. Don’t treat the question of court unpacking, as I like to call it, the same as veiled t…",United States,Illinois,October 2020,True,5868_couunpacking_veiled_equalizer_challenged,5868,U,2.0,1
U_VGhlQ3lhblBvc3Q=,2020-10-11 16:10:05+00:00,RT @ThisWeekABC: .@rachelvscott says the Trump campaign is trying to rally their base around filling Justice Ruth Bader Ginsburg’s seat: “T…,United States,USA,October 2020,True,124_rally_bused_rallies_jetted,124,U,0.0,1
U_Q2VsZXN0ZWJ5cm5lMw==,2020-10-11 16:36:14+00:00,RT @NoSorry_ImBusy: @betsy_klein @meiselasb Iowa currently has the highest number of hospitalizations since beginning of Covid-19. We have…,United States,USA,October 2020,True,882_nebraska_iowans_iowa_iowas,882,F,6.0,1
U_Ym9iX2xldml0dA==,2020-10-11 19:13:59+00:00,RT @ShimonPro: Dr. Anthony Fauci did not consent to being featured in a new advertisement from the Trump campaign touting President Donald…,United States,Pennsylvania,October 2020,True,1561_context_featured_ad_touting,1561,U,4.0,1
U_TVVSVFdJVE5FU1NPTkU=,2020-10-11 19:38:31+00:00,"RT @StephenKing: I went to the movies last night. First time since February. No problem social distancing. Saturday night, 7 screens, 4 tot…",United States,Florida,October 2020,True,-1_them_they_our_you,-1,F,4.0,257
U_bm90Q29tZXk=,2020-10-11 22:53:32+00:00,"RT @MSNBC: After President Obama comfortably won Iowa twice, President Trump flipped it red in 2016 by a whopping 9 percentage point margin…",United States,Florida,October 2020,True,3658_iowans_elec_iowa_plays,3658,U,1.0,1
U_RFZhbkhvb2s4MjI=,2020-10-11 23:08:48+00:00,RT @thehill: South Carolina Senate debate scrapped after Harrison calls for Graham to get COVID test https://t.co/0MBwTayekK https://t.co/9…,United States,Connecticut,October 2020,True,3699_graham_lindsey_downl_testeithe,3699,U,2.0,1
U_c2hhcm9ubXdpbm5lcg==,2020-10-12 01:15:24+00:00,RT @nprpolitics: Trump's Doctor Says There's No 'Actively Replicating Virus' — So Is He COVID-19-Free? https://t.co/OB3FYDRXeV,United States,Alaska,October 2020,True,-1_them_they_our_you,-1,U,2.0,257
U_bWFtZTY0MzI=,2020-10-12 02:10:42+00:00,"RT @SallyDeal4: OMG. This congressional candidate thinks that if the CDC says dogs don't need to wear masks, then people don't need to wear…",United States,California,October 2020,True,-1_them_they_our_you,-1,F,3.0,257
U_ZGF2aWRwc2RlbQ==,2020-10-12 02:15:52+00:00,"RT @kylegriffin1: Inbox: Sens. Warren, Murray, and Peters, have sent a letter to the GAO calling for an immediate investigation to understa…",United States,California,October 2020,True,1433_teamjustice_attorneys_investiga_letter,1433,U,2.0,1
U_YmV5ZXJzdGVpbg==,2020-10-12 02:31:35+00:00,"RT @EpiEllie: Roughly 1 in every 2000 people in America has died of COVID, about 1 in 50 people have had a positive COVID test, and even mo…",United States,New York,October 2020,True,-1_them_they_our_you,-1,U,2.0,257
U_VHJ1bXBXYXRjaE5ld3M=,2020-10-12 02:40:58+00:00,RT @donwinslow: People who attended Trump's rallies now in hospital with Covid-19 as he plans more events nationwide https://t.co/mci2HWSU1…,United States,Florida,October 2020,True,1703_valdosta_collapsehes_tonightour_lid,1703,U,6.0,1
U_Q2FybGVuZUdhcnJpc282,2020-10-12 03:31:05+00:00,"RT @Cleavon_MD: 🧵Young People killed or Critically ILL by COVID - Volume 1⃣. ""These are young strong guys they are not going to be affected…",United States,North Carolina,October 2020,True,-1_them_they_our_you,-1,U,1.0,257
U_QXViaW5MZW9uYQ==,2020-10-12 04:40:50+00:00,"RT @BillyBaldwin: It’s not because Bolton won’t support Biden.
It’s not that he withheld life saving information in order to shill his book…",United States,Illinois,October 2020,True,5247_boltons_vengeful_bumbling_fumbling,5247,U,2.0,1
U_VG9tVmFyZ2hlc2VKcg==,2020-10-12 05:15:34+00:00,RT @marycmccormack: Please watch this video about Simon Press.  What a loss.  He was 27 and teaching kids PE on zoom. 27.  27.  27.  This d…,United States,Utah,October 2020,True,132_zoom_zoomers_prerecorded_meetings,132,F,7.0,2
U_bmV3c2ZpbHRlcmlv,2020-10-12 05:28:19+00:00,Latest on the worldwide spread of coronavirus $PFE https://t.co/exTIaemf1n,United States,New York,October 2020,True,-1_them_they_our_you,-1,U,1.0,257
U_VmFuZXNzYTc1OTk4ODQ5,2020-10-12 07:44:38+00:00,RT @SeanPenn: I like presidents who don’t get Covid-19.,United States,Virginia,October 2020,True,1709_presidents_trumpdeathtoll95k_prefer_gojoe,1709,F,2.0,1
U_bmV3c2ZpbHRlcmlv,2020-10-12 09:12:19+00:00,Delhi stops displaying notices at homes of COVID-19 patients because of stigma https://t.co/h1KkQvCPnc,United States,New York,October 2020,True,-1_them_they_our_you,-1,U,1.0,257
U_VGFsbHlBbm5hRQ==,2020-10-12 11:17:15+00:00,Amy Coney Barrett’s nomination is stained by the GOP’s recklessness on covid-19 https://t.co/inSe8EQS98,United States,Florida,October 2020,True,5039_coney_demolished_amy_skyped,5039,U,6.0,1
U_RGFsbGFzQW5hbHl0aWNz,2020-10-12 12:23:45+00:00,RT @zerohedge: Anti-Lockdown Protesters Decry Government Restrictions In Berlin As Virus Cases Surge https://t.co/i6SU9jNVFE,United States,Texas,October 2020,True,954_berlin_antilockdown_protestthats_ichbineinberliner,954,U,0.0,1
U_SW5TcGl0ZU9mVHJ1bXA=,2020-10-12 12:41:50+00:00,RT @SenatorLeahy: Don't forget: Senate Rs have STONEWALLED COVID relief for Americans for 5 MONTHS. Apparently it's not urgent for them. Bu…,United States,USA,October 2020,True,1182_rushing_bothered_su_passedwhile,1182,U,4.0,2
U_R2FieURvcmU=,2020-10-12 13:31:27+00:00,RT @RepDonBeyer: Trump won’t say when he last tested negative for COVID-19. He won’t say if he is testing negative now. He’s about to start…,United States,USA,October 2020,True,-1_them_they_our_you,-1,U,0.0,257
U_VGltb3RoeTc3NDkwNzAw,2020-10-12 13:52:03+00:00,RT @mikefreemanNFL: In terms of covid the NBA was New Zealand and the NFL is an event at the White House.,United States,USA,October 2020,True,158_nba_celtics_league_nbas,158,U,3.0,1
U_U2hlcnJ5U21vbGRlcnM=,2020-10-12 14:35:24+00:00,RT @kylegriffin1: Mike Lee tested positive just 10 days ago and he won't even wear a mask to protect those around him.,United States,Idaho,October 2020,True,1396_lee_mike_spe_unmasked,1396,F,3.0,2
U_bHVpZ2lfd2FycmVu,2020-10-12 16:15:17+00:00,RT @Sherelle_E_J: PM is falsely framing his 3-tier lockdown system as the sensible 'centrist' model between 'letting the virus rip' and 'in…,United States,California,October 2020,True,806_gallops_virusthis_cocooning_anywa,806,U,-3.0,1
U_UlJhbHN0b25BZ2lsZQ==,2020-10-12 19:23:13+00:00,RT @KamalaHarris: This Supreme Court nomination process is illegitimate and deliberately defies the will of the people. Republicans will st…,United States,District of Columbia,October 2020,True,1383_counomination_crystal_rushing_defies,1383,U,-1.0,1
U_U2NvdXQyNDYy,2020-10-12 21:05:59+00:00,"RT @DonCheadle: i'm sorry, doc, you said what now...? https://t.co/gamgGZDRKr",United States,Washington,October 2020,True,2573_doc_thx_wondrous_dave,2573,U,6.0,1
U_VGltb3RoeTc3NDkwNzAw,2020-10-12 22:30:10+00:00,"RT @the_resistor: @realDonaldTrump COVID DONNIE had to take the SHORT FLIGHT of STEPS to Air Force One

COVID DONNIE STILL has Band-Aids on…",United States,USA,October 2020,True,-1_them_they_our_you,-1,U,3.0,257
U_anRrc3Rj,2020-10-12 23:51:30+00:00,"RT @SenWarren: Today's sham hearing – on a holiday, 22 days from Election Day, during a COVID-19 outbreak in the Judiciary Committee with a…",United States,USA,October 2020,True,2682_judiciary_sham_committee_holiday,2682,U,3.0,1
U_a3ltYnVybGVpZ2g=,2020-10-13 01:36:58+00:00,"RT @RadioFreeTom: I've waited in long lines in Rhode Island. But if people have to wait five hours during a pandemic to vote, then I think…",United States,California,October 2020,True,-1_them_they_our_you,-1,F,8.0,257
